,CO2_AEC_NG,CO2_AECI_NG,CO2_AVA_NG,CO2_AZPS_NG,CO2_BANC_NG,CO2_BPAT_NG,CO2_CISO_NG,CO2_CPLE_NG,CO2_DEAA_NG,CO2_DUK_NG,CO2_EEI_NG,CO2_EPE_NG,CO2_ERCO_NG,CO2_FMPP_NG,CO2_FPC_NG,CO2_FPL_NG,CO2_GRIF_NG,CO2_GRMA_NG,CO2_GVL_NG,CO2_HGMA_NG,CO2_IID_NG,CO2_IPCO_NG,CO2_ISNE_NG,CO2_JEA_NG,CO2_LDWP_NG,CO2_LGEE_NG,CO2_MISO_NG,CO2_NEVP_NG,CO2_NWMT_NG,CO2_NYIS_NG,CO2_OVEC_NG,CO2_PACE_NG,CO2_PACW_NG,CO2_PGE_NG,CO2_PJM_NG,CO2_PNM_NG,CO2_PSCO_NG,CO2_PSEI_NG,CO2_SC_NG,CO2_SCEG_NG,CO2_SEC_NG,CO2_SOCO_NG,CO2_SPA_NG,CO2_SRP_NG,CO2_SWPP_NG,CO2_TAL_NG,CO2_TEC_NG,CO2_TEPC_NG,CO2_TIDC_NG,CO2_TVA_NG,CO2_WACM_NG,CO2_WALC_NG,CO2_CHPD_NG,CO2_CPLW_NG,CO2_DOPD_NG,CO2_GCPD_NG,CO2_GWA_NG,CO2_HST_NG,CO2_NBSO_NG,CO2_NSB_NG,CO2_SCL_NG,CO2_SEPA_NG,CO2_TPWR_NG,CO2_WAUW_NG,CO2_WWA_NG,CO2_YAD_NG,CO2_AEC_D,CO2_AECI_D,CO2_AVA_D,CO2_AZPS_D,CO2_BANC_D,CO2_BPAT_D,CO2_CHPD_D,CO2_CISO_D,CO2_CPLE_D,CO2_CPLW_D,CO2_DEAA_D,CO2_DOPD_D,CO2_DUK_D,CO2_EEI_D,CO2_EPE_D,CO2_ERCO_D,CO2_FMPP_D,CO2_FPC_D,CO2_FPL_D,CO2_GCPD_D,CO2_GRIF_D,CO2_GRMA_D,CO2_GVL_D,CO2_GWA_D,CO2_HGMA_D,CO2_HST_D,CO2_IID_D,CO2_IPCO_D,CO2_ISNE_D,CO2_JEA_D,CO2_LDWP_D,CO2_LGEE_D,CO2_MISO_D,CO2_NBSO_D,CO2_NEVP_D,CO2_NSB_D,CO2_NWMT_D,CO2_NYIS_D,CO2_OVEC_D,CO2_PACE_D,CO2_PACW_D,CO2_PGE_D,CO2_PJM_D,CO2_PNM_D,CO2_PSCO_D,CO2_PSEI_D,CO2_SC_D,CO2_SCEG_D,CO2_SCL_D,CO2_SEC_D,CO2_SEPA_D,CO2_SOCO_D,CO2_SPA_D,CO2_SRP_D,CO2_SWPP_D,CO2_TAL_D,CO2_TEC_D,CO2_TEPC_D,CO2_TIDC_D,CO2_TPWR_D,CO2_TVA_D,CO2_WACM_D,CO2_WALC_D,CO2_WAUW_D,CO2_WWA_D,CO2_YAD_D,CO2_AEC-MISO_ID,CO2_AEC-SOCO_ID,CO2_AECI-MISO_ID,CO2_AECI-SPA_ID,CO2_AECI-SWPP_ID,CO2_AECI-TVA_ID,CO2_AVA-BPAT_ID,CO2_AVA-CHPD_ID,CO2_AVA-GCPD_ID,CO2_AVA-IPCO_ID,CO2_AVA-NWMT_ID,CO2_AVA-PACW_ID,CO2_AZPS-CISO_ID,CO2_AZPS-GRMA_ID,CO2_AZPS-IID_ID,CO2_AZPS-LDWP_ID,CO2_AZPS-PACE_ID,CO2_AZPS-PNM_ID,CO2_AZPS-SRP_ID,CO2_AZPS-TEPC_ID,CO2_AZPS-WACM_ID,CO2_AZPS-WALC_ID,CO2_BANC-BPAT_ID,CO2_BANC-CISO_ID,CO2_BANC-TIDC_ID,CO2_BPAT-AVA_ID,CO2_BPAT-BANC_ID,CO2_BPAT-CHPD_ID,CO2_BPAT-CISO_ID,CO2_BPAT-DOPD_ID,CO2_BPAT-GCPD_ID,CO2_BPAT-IPCO_ID,CO2_BPAT-LDWP_ID,CO2_BPAT-NEVP_ID,CO2_BPAT-NWMT_ID,CO2_BPAT-PACW_ID,CO2_BPAT-PGE_ID,CO2_BPAT-PSEI_ID,CO2_BPAT-SCL_ID,CO2_BPAT-TPWR_ID,CO2_CHPD-AVA_ID,CO2_CHPD-BPAT_ID,CO2_CHPD-DOPD_ID,CO2_CHPD-PSEI_ID,CO2_CISO-AZPS_ID,CO2_CISO-BANC_ID,CO2_CISO-BPAT_ID,CO2_CISO-IID_ID,CO2_CISO-LDWP_ID,CO2_CISO-NEVP_ID,CO2_CISO-PACW_ID,CO2_CISO-SRP_ID,CO2_CISO-TIDC_ID,CO2_CISO-WALC_ID,CO2_CPLE-DUK_ID,CO2_CPLE-PJM_ID,CO2_CPLE-SC_ID,CO2_CPLE-SCEG_ID,CO2_CPLE-YAD_ID,CO2_CPLW-DUK_ID,CO2_CPLW-PJM_ID,CO2_CPLW-TVA_ID,CO2_DEAA-SRP_ID,CO2_DOPD-BPAT_ID,CO2_DOPD-CHPD_ID,CO2_DUK-CPLE_ID,CO2_DUK-CPLW_ID,CO2_DUK-PJM_ID,CO2_DUK-SC_ID,CO2_DUK-SCEG_ID,CO2_DUK-SEPA_ID,CO2_DUK-SOCO_ID,CO2_DUK-TVA_ID,CO2_DUK-YAD_ID,CO2_EEI-LGEE_ID,CO2_EEI-MISO_ID,CO2_EEI-TVA_ID,CO2_EPE-PNM_ID,CO2_EPE-SWPP_ID,CO2_EPE-TEPC_ID,CO2_ERCO-SWPP_ID,CO2_FMPP-FPC_ID,CO2_FMPP-FPL_ID,CO2_FMPP-JEA_ID,CO2_FMPP-TEC_ID,CO2_FPC-FMPP_ID,CO2_FPC-FPL_ID,CO2_FPC-GVL_ID,CO2_FPC-NSB_ID,CO2_FPC-SEC_ID,CO2_FPC-SOCO_ID,CO2_FPC-TAL_ID,CO2_FPC-TEC_ID,CO2_FPL-FMPP_ID,CO2_FPL-FPC_ID,CO2_FPL-GVL_ID,CO2_FPL-HST_ID,CO2_FPL-JEA_ID,CO2_FPL-NSB_ID,CO2_FPL-SEC_ID,CO2_FPL-SOCO_ID,CO2_FPL-TEC_ID,CO2_GCPD-AVA_ID,CO2_GCPD-BPAT_ID,CO2_GCPD-PACW_ID,CO2_GCPD-PSEI_ID,CO2_GRIF-WALC_ID,CO2_GRMA-AZPS_ID,CO2_GVL-FPC_ID,CO2_GVL-FPL_ID,CO2_GWA-NWMT_ID,CO2_HGMA-SRP_ID,CO2_HST-FPL_ID,CO2_IID-AZPS_ID,CO2_IID-CISO_ID,CO2_IID-WALC_ID,CO2_IPCO-AVA_ID,CO2_IPCO-BPAT_ID,CO2_IPCO-NEVP_ID,CO2_IPCO-NWMT_ID,CO2_IPCO-PACE_ID,CO2_IPCO-PACW_ID,CO2_ISNE-NBSO_ID,CO2_ISNE-NYIS_ID,CO2_JEA-FMPP_ID,CO2_JEA-FPL_ID,CO2_JEA-SEC_ID,CO2_LDWP-AZPS_ID,CO2_LDWP-BPAT_ID,CO2_LDWP-CISO_ID,CO2_LDWP-NEVP_ID,CO2_LDWP-PACE_ID,CO2_LDWP-WALC_ID,CO2_LGEE-EEI_ID,CO2_LGEE-MISO_ID,CO2_LGEE-OVEC_ID,CO2_LGEE-PJM_ID,CO2_LGEE-TVA_ID,CO2_MISO-AEC_ID,CO2_MISO-AECI_ID,CO2_MISO-EEI_ID,CO2_MISO-LGEE_ID,CO2_MISO-PJM_ID,CO2_MISO-SOCO_ID,CO2_MISO-SPA_ID,CO2_MISO-SWPP_ID,CO2_MISO-TVA_ID,CO2_NBSO-ISNE_ID,CO2_NEVP-BPAT_ID,CO2_NEVP-CISO_ID,CO2_NEVP-IPCO_ID,CO2_NEVP-LDWP_ID,CO2_NEVP-PACE_ID,CO2_NEVP-WALC_ID,CO2_NSB-FPC_ID,CO2_NSB-FPL_ID,CO2_NWMT-AVA_ID,CO2_NWMT-BPAT_ID,CO2_NWMT-GWA_ID,CO2_NWMT-IPCO_ID,CO2_NWMT-PACE_ID,CO2_NWMT-WAUW_ID,CO2_NWMT-WWA_ID,CO2_NYIS-ISNE_ID,CO2_NYIS-PJM_ID,CO2_OVEC-LGEE_ID,CO2_OVEC-PJM_ID,CO2_PACE-AZPS_ID,CO2_PACE-IPCO_ID,CO2_PACE-LDWP_ID,CO2_PACE-NEVP_ID,CO2_PACE-NWMT_ID,CO2_PACE-PACW_ID,CO2_PACE-SRP_ID,CO2_PACE-WACM_ID,CO2_PACW-AVA_ID,CO2_PACW-BPAT_ID,CO2_PACW-CISO_ID,CO2_PACW-GCPD_ID,CO2_PACW-IPCO_ID,CO2_PACW-PACE_ID,CO2_PACW-PGE_ID,CO2_PGE-BPAT_ID,CO2_PGE-PACW_ID,CO2_PJM-CPLE_ID,CO2_PJM-CPLW_ID,CO2_PJM-DUK_ID,CO2_PJM-LGEE_ID,CO2_PJM-MISO_ID,CO2_PJM-NYIS_ID,CO2_PJM-OVEC_ID,CO2_PJM-TVA_ID,CO2_PNM-AZPS_ID,CO2_PNM-EPE_ID,CO2_PNM-PSCO_ID,CO2_PNM-SRP_ID,CO2_PNM-SWPP_ID,CO2_PNM-TEPC_ID,CO2_PNM-WACM_ID,CO2_PSCO-PNM_ID,CO2_PSCO-SWPP_ID,CO2_PSCO-WACM_ID,CO2_PSEI-BPAT_ID,CO2_PSEI-CHPD_ID,CO2_PSEI-GCPD_ID,CO2_PSEI-SCL_ID,CO2_PSEI-TPWR_ID,CO2_SC-CPLE_ID,CO2_SC-DUK_ID,CO2_SC-SCEG_ID,CO2_SC-SEPA_ID,CO2_SC-SOCO_ID,CO2_SCEG-CPLE_ID,CO2_SCEG-DUK_ID,CO2_SCEG-SC_ID,CO2_SCEG-SEPA_ID,CO2_SCEG-SOCO_ID,CO2_SCL-BPAT_ID,CO2_SCL-PSEI_ID,CO2_SEC-FPC_ID,CO2_SEC-FPL_ID,CO2_SEC-JEA_ID,CO2_SEC-TEC_ID,CO2_SEPA-DUK_ID,CO2_SEPA-SC_ID,CO2_SEPA-SCEG_ID,CO2_SEPA-SOCO_ID,CO2_SOCO-AEC_ID,CO2_SOCO-DUK_ID,CO2_SOCO-FPC_ID,CO2_SOCO-FPL_ID,CO2_SOCO-MISO_ID,CO2_SOCO-SC_ID,CO2_SOCO-SCEG_ID,CO2_SOCO-SEPA_ID,CO2_SOCO-TAL_ID,CO2_SOCO-TVA_ID,CO2_SPA-AECI_ID,CO2_SPA-MISO_ID,CO2_SPA-SWPP_ID,CO2_SRP-AZPS_ID,CO2_SRP-CISO_ID,CO2_SRP-DEAA_ID,CO2_SRP-HGMA_ID,CO2_SRP-PACE_ID,CO2_SRP-PNM_ID,CO2_SRP-TEPC_ID,CO2_SRP-WACM_ID,CO2_SRP-WALC_ID,CO2_SWPP-AECI_ID,CO2_SWPP-EPE_ID,CO2_SWPP-ERCO_ID,CO2_SWPP-MISO_ID,CO2_SWPP-PNM_ID,CO2_SWPP-PSCO_ID,CO2_SWPP-SPA_ID,CO2_SWPP-WACM_ID,CO2_SWPP-WAUW_ID,CO2_TAL-FPC_ID,CO2_TAL-SOCO_ID,CO2_TEC-FMPP_ID,CO2_TEC-FPC_ID,CO2_TEC-FPL_ID,CO2_TEC-SEC_ID,CO2_TEPC-AZPS_ID,CO2_TEPC-EPE_ID,CO2_TEPC-PNM_ID,CO2_TEPC-SRP_ID,CO2_TEPC-WALC_ID,CO2_TIDC-BANC_ID,CO2_TIDC-CISO_ID,CO2_TPWR-BPAT_ID,CO2_TPWR-PSEI_ID,CO2_TVA-AECI_ID,CO2_TVA-CPLW_ID,CO2_TVA-DUK_ID,CO2_TVA-EEI_ID,CO2_TVA-LGEE_ID,CO2_TVA-MISO_ID,CO2_TVA-PJM_ID,CO2_TVA-SOCO_ID,CO2_WACM-AZPS_ID,CO2_WACM-PACE_ID,CO2_WACM-PNM_ID,CO2_WACM-PSCO_ID,CO2_WACM-SRP_ID,CO2_WACM-SWPP_ID,CO2_WACM-WALC_ID,CO2_WACM-WAUW_ID,CO2_WALC-AZPS_ID,CO2_WALC-CISO_ID,CO2_WALC-GRIF_ID,CO2_WALC-IID_ID,CO2_WALC-LDWP_ID,CO2_WALC-NEVP_ID,CO2_WALC-SRP_ID,CO2_WALC-TEPC_ID,CO2_WALC-WACM_ID,CO2_WAUW-NWMT_ID,CO2_WAUW-SWPP_ID,CO2_WAUW-WACM_ID,CO2_WWA-NWMT_ID,CO2_YAD-CPLE_ID,CO2_YAD-DUK_ID,CO2_AEC_TI,CO2_AECI_TI,CO2_AVA_TI,CO2_AZPS_TI,CO2_BANC_TI,CO2_BPAT_TI,CO2_CHPD_TI,CO2_CISO_TI,CO2_CPLE_TI,CO2_CPLW_TI,CO2_DEAA_TI,CO2_DOPD_TI,CO2_DUK_TI,CO2_EEI_TI,CO2_EPE_TI,CO2_ERCO_TI,CO2_FMPP_TI,CO2_FPC_TI,CO2_FPL_TI,CO2_GCPD_TI,CO2_GRIF_TI,CO2_GRMA_TI,CO2_GVL_TI,CO2_GWA_TI,CO2_HGMA_TI,CO2_HST_TI,CO2_IID_TI,CO2_IPCO_TI,CO2_ISNE_TI,CO2_JEA_TI,CO2_LDWP_TI,CO2_LGEE_TI,CO2_MISO_TI,CO2_NBSO_TI,CO2_NEVP_TI,CO2_NSB_TI,CO2_NWMT_TI,CO2_NYIS_TI,CO2_OVEC_TI,CO2_PACE_TI,CO2_PACW_TI,CO2_PGE_TI,CO2_PJM_TI,CO2_PNM_TI,CO2_PSCO_TI,CO2_PSEI_TI,CO2_SC_TI,CO2_SCEG_TI,CO2_SCL_TI,CO2_SEC_TI,CO2_SEPA_TI,CO2_SOCO_TI,CO2_SPA_TI,CO2_SRP_TI,CO2_SWPP_TI,CO2_TAL_TI,CO2_TEC_TI,CO2_TEPC_TI,CO2_TIDC_TI,CO2_TPWR_TI,CO2_TVA_TI,CO2_WACM_TI,CO2_WALC_TI,CO2_WAUW_TI,CO2_WWA_TI,CO2_YAD_TI
1,284346.6550620173,1493962.086055793,83130.44374247428,955422.8278364695,271948.28028177953,1517607.3958080274,3041108.42131135,1749831.887948925,27.795323326639657,3109875.8778799237,374376.7785289353,120845.27104490806,12799376.069152446,631911.5604911145,1744882.2000064068,2486294.439881829,61395.91078336902,218157.30280195488,89679.64766473511,44932.60459663688,43725.23752934915,81664.23723376554,2277075.758650119,591909.1022310245,1104236.642495996,3051969.138895965,35276051.98474214,1051319.091277928,1554559.3328554237,2165882.8126116893,740285.736969168,4355587.537599932,194770.473230918,87302.2374394495,31418982.212637197,1143192.129850545,1300115.2307272735,102271.20639915705,1245659.548283677,980212.1645363581,620662.5141782907,9429272.453232102,128568.07387371961,1884543.993138806,13216030.88680167,92544.44979735842,1037842.8063551272,841874.4645046353,67201.55653447463,6834351.863998585,3818745.995686722,203371.47133543834,7.389999999999887,7.389999999999887,7.389999999999887,7.389999999999887,7.389999999999887,418.087544674546,1534.175765886546,7.657341683295839,497.33024288462013,7.389999999999887,199.15779509501382,7.389999999999887,7.389999999999887,7.389999999999887,229732.76312443282,1307916.4114897714,223508.56448052355,660819.5047840169,325585.7152338319,900890.6974227423,2.0724217529390985,4921429.137958166,1679144.512607099,110672.0698718706,27.795323326639657,3.6519045850366885,3123754.6532450533,4939.368580774798,423591.0774123891,12793617.344260545,612184.8478041403,2220160.091796363,2602306.002756074,2624.514567290156,238.11310484899414,1133.7302822798338,98312.4285396648,0.10826926508197532,265.09651993034043,10708.621127697797,21192.736291211346,421375.8197029112,2410767.692895989,666006.0590552652,963697.9755385624,2779479.657316309,35424886.073613405,2.1075488260807833,1291735.7722094115,13628.230385468969,789846.8354430527,2484594.3943951316,23593.940711791533,3766672.372796367,262561.6153394007,275549.371342926,32793827.011952538,893329.1466088007,1851335.5888504898,373986.1575279948,1417614.4851872243,901242.8096603429,72790.80084179905,76863.70938056106,0.01186889300368575,9214327.700989077,13004.40905107859,1437532.0452258722,13076903.86592705,89941.31586778442,955330.7545900044,996002.6009172379,74801.62969455485,26633.675964390633,6740515.211376764,2643985.879609251,468740.12737496744,55422.75028766,0.08824629156836629,0.0875737799753114,39067.44196429379,15546.449973290419,173697.35168795832,-43619.77168438831,-41352.12361657041,97320.21817902196,-99569.69920133382,-0.1306177803267034,-65.20450400253203,5548.894100930161,-43590.853996932274,-2701.126518931214,237217.46428605175,-217023.57251967135,-781.898691932923,141401.49322768467,-208654.781814513,45718.185135719425,300510.0466786797,71360.61565451641,-220988.4957598386,145844.26685575664,-128403.58914571763,78526.1916283225,-3760.0374346625244,99569.69920133382,128403.58914571763,-4.028963995851587,253162.4579714149,-3.7731136131755494,-2544.9392462049914,-5480.294583036189,60809.25199042367,17555.187574830197,-622093.770134346,149570.27933638572,161372.16054681316,277766.626916565,69881.92971665965,28752.32202633577,0.1306177803267034,4.028963995851587,0.03501819821235124,1.1229782726701023,-237217.46428605175,-78526.1916283225,-253162.4579714149,-18214.304971139474,-533844.9016480263,-4110.5987189462885,-5669.045265504147,-703187.0770964203,11360.110594742617,-57748.78565573327,-179244.88344207156,296657.23617707234,-3358.360158372532,-43365.85975134786,-0.7574834543291732,-60481.87758192438,-35327.704475273335,-14855.31219322473,0.0,3.7731136131755494,-0.03501819821235124,179244.88344207156,60481.87758192438,85627.58994726346,-204886.2402604716,-45078.74014958152,-1.6548352632310757,-15654.725126532896,-73605.22102177446,-6.544942765695445,150745.83560751472,194156.40759545338,24535.166745190087,-98236.14338563275,-242.53966643020235,-204267.1233154206,5758.724891898642,151453.79848680887,-86284.10266696064,-16241.567053805058,-29201.41607906625,-151453.79848680887,-93441.16541185623,1899.326004229702,9560.186007462613,-185028.37262457103,-44614.593840685484,-31462.189851752057,19262.716414025403,86284.10266696064,93441.16541185623,6733.454870700812,10312.137856560983,91183.64170149111,4367.982410719859,-369960.1417515378,23854.85430415351,-62228.76034515137,65.20450400253203,2544.9392462049914,731.79342328934,-5959.06174078702,61157.79767852015,217023.57251967135,-1899.326004229702,-6733.454870700812,7.281730734917912,44667.50807670654,-10312.137856560983,781.898691932923,18214.304971139474,3536.297575065511,-5548.894100930161,5480.294583036189,0.0,-9341.918892488748,-422881.89562164876,92580.8315628862,-1534.175765886546,-132157.75848000124,16241.567053805058,-91183.64170149111,845.1178234483286,-141401.49322768467,-60809.25199042367,533844.9016480263,305107.1982701596,-155863.4438268475,-340339.24391579634,-150745.83560751472,-69135.32451875706,266281.5967963711,310631.4577839823,-84542.41287443019,-39067.44196429379,-173697.35168795832,-194156.40759545338,69135.32451875706,-128683.2726068766,-96174.9745531153,-31018.614726021082,-146944.05047205865,591772.7002157521,1534.175765886546,-17555.187574830197,4110.5987189462885,0.0,-305107.1982701596,-158861.0615859629,236996.16778051766,-9560.186007462613,-4367.982410719859,43590.853996932274,622093.770134346,-7.281730734917912,9341.918892488748,25781.852709414172,63918.68516360231,-7.30175370843152,132157.75848000124,-450869.3402634433,-266281.5967963711,982973.3930537534,208654.781814513,422881.89562164876,155863.4438268475,158861.0615859629,-25781.852709414172,-139846.61707297288,-11433.137889821197,-180284.41037319927,2701.126518931214,-149570.27933638572,5669.045265504147,-731.79342328934,-92580.8315628862,139846.61707297288,26874.973356667382,-161372.16054681316,-26874.973356667382,-296657.23617707234,35327.704475273335,-85627.58994726346,-310631.4577839823,128683.2726068766,450869.3402634433,-982973.3930537534,-313835.43969886104,-45718.185135719425,98236.14338563275,-55320.199328525814,-8209.674266321292,0.0,113973.06065813439,146901.8379285355,55320.199328525814,-9.488104310227964,-606531.0693474311,-277766.626916565,-1.1229782726701023,5959.06174078702,2411.540882253351,-2317.8038570403637,3358.360158372532,204886.2402604716,-198738.48856513092,-1.8841185061547803,-181459.1646387503,43365.85975134786,45078.74014958152,198738.48856513092,-0.14093306645107234,-208213.5926569831,-69881.92971665965,-2411.540882253351,185028.37262457103,369960.1417515378,-845.1178234483286,-10344.59175493079,1.6548352632310757,1.8841185061547803,0.14093306645107234,3.698244271159273,-15546.449973290419,15654.725126532896,44614.593840685484,-23854.85430415351,96174.9745531153,181459.1646387503,208213.5926569831,-3.698244271159273,28859.05592217804,-320626.351973501,43619.77168438831,31018.614726021082,40925.2784122316,-300510.0466786797,703187.0770964203,0.0,-44667.50807670654,11433.137889821197,8209.674266321292,134545.74636910946,-1596.4258583298777,-63589.70709502252,41352.12361657041,242.53966643020235,-5758.724891898642,146944.05047205865,0.0,9.488104310227964,-40925.2784122316,2258.1688258342556,-4995.346506450865,31462.189851752057,-28859.05592217804,29201.41607906625,-19262.716414025403,62228.76034515137,10344.59175493079,-71360.61565451641,204267.1233154206,-113973.06065813439,-134545.74636910946,-38515.83704627115,3760.0374346625244,-11360.110594742617,-28752.32202633577,2317.8038570403637,-97320.21817902196,14855.31219322473,73605.22102177446,-24535.166745190087,84542.41287443019,-591772.7002157521,313835.43969886104,320626.351973501,220988.4957598386,180284.41037319927,-146901.8379285355,606531.0693474311,1596.4258583298777,-2258.1688258342556,318027.69986249437,-3507.978369491179,-145844.26685575664,57748.78565573327,-61157.79767852015,-3536.297575065511,340339.24391579634,-236996.16778051766,63589.70709502252,38515.83704627115,-318027.69986249437,-63918.68516360231,4995.346506450865,3507.978369491179,7.30175370843152,0.7574834543291732,6.544942765695445,54613.89193758421,186045.67456602157,-140378.12073805,294603.32305245276,-53637.43495205766,616716.6983852834,5.3175782470607444,-1880320.7166468163,70687.37534182606,-110664.89425042245,0.0,3.738095414963198,-13878.775365129995,369437.4099481582,-302745.8063674836,5758.724891898642,19726.71268697692,-475277.89178995596,-116011.56287424597,-2617.1245672901573,61157.79767852015,217023.57251967135,-8632.780874930513,7.281730734917912,44667.50807670654,-10312.137856560983,22532.501238137906,-339711.5824691453,-133691.9342458878,-74096.95682423773,140538.66695743374,272489.4815796514,-148834.08887126797,1534.175765886546,-240416.68093148875,-13928.168418182471,764712.4974123401,-318711.58178344206,716691.7962573823,588915.1648035647,-67791.14210848563,-188247.13390348054,-1374844.7993153394,249862.98324173613,-551220.3581232155,-271714.95112883765,-171954.93690354328,78969.35487601077,-72293.470598913,543798.8047977296,7.378131106996201,214944.752243029,115563.664822641,447011.94791293365,139127.02087462263,2603.133929574018,82512.051765123,-154128.1364126108,-7600.073160080092,-26434.518169295407,93836.65262182722,1174760.1160774322,-265368.65603953105,-55415.36028766027,7.30175370843152,7.302426220024618
